gender,created,retweet_count,text
male,7/11/08 16:43,0,I have just learned that the story in fact does not matter. Thanks @Polygon and @BenKuchera
male,9/3/11 11:58,0,A BLEEDING HEART WELCOMES THE SHARKS
male,12/31/14 22:55,0,@fadynissan it wont matter he made the acronym ASAP if the album is good enough
male,10/7/15 12:31,0,@GooSiIver IT IS GREAT SO FAR ALTHOUGH MY TEACHER JUST SMACKED ME IN THE HEAD WITH A PEN FOR TRYIN TO FIGHT SOMEONE
male,1/30/15 21:00,0,"""even the horse looks beautiful"" I YELLED"
male,4/24/14 14:31,0,@hunterryyyd @SuperheroFeed jareds joker is more like the comics
male,10/18/13 19:32,0,"@pr0udmary_ except me , I'm the shit"
male,10/4/11 9:21,0,I'm convinced the problems people have with apartment complexes are their own fault
male,10/29/14 14:34,0,@artisticzayn live your 9 year old life good im 12 rn and the struggles at this age is real
male,11/10/13 20:31,0,Can always count on my man Chad to favorite the coolest tweets. Can't wait to snowboard again _ُ
male,11/5/14 20:47,0,Hope the @Royals are ready to #TakeTheCrown and put it on Harvey's head on Tues #LGM #WorldSeries @Mets
male,10/16/09 8:01,0,"This is the deepest fucking shit I've read in my entire life 
I cri https://t.co/OFHNyVJEPF"
male,11/9/08 15:11,0,"@PreetamJinka Did you spring for the keyboard yet? I know it sounds stupid, but the new trackpad is really nice."
male,6/17/09 14:40,0,"@Joe_Gatto me and my Mrs actually shouted ""Larrrrry"" at each other on our first date and neither of us knew the other liked the program _"
male,7/11/13 18:08,0,@collxkelly in the car going home
male,2/8/13 12:37,0,@1340AMFOXSports most of the matches were decent. Just seemed like every ending completely ruined the match.
male,11/29/14 16:20,0,this is hopefully gonna be the last scan
male,12/9/08 21:50,0,@andrew_w_burns we're on the rocks Burns
male,8/26/08 5:24,0,"@AndyCarlsonShow @1500ESPN_Reusse uh, are you sure it isn't the opposite? You can put a new set of headlights in a '57 Chevy."
male,10/18/12 21:41,0,"""Is every nigga with dreads for the cause?"""
male,4/7/15 13:09,0,@GSIOutdoors hey! Do you ever donate to Boy Scout troops? We need to fill a patrol box for the boys.
male,10/28/11 20:20,0,"My mom was just singing ""Cookie is the name, chocolate is the flava suck up my styles like the cherry lifesaver"" _______"
male,3/3/13 7:27,0,"@cinderbloom maybe it's the season, I kind of feel the same way :/"
male,3/8/09 18:54,0,"#AllyMcBeal and #Supergirl sharing screen time? Television has come a long way, and is finally moving in the right direction! #SHEroesOnTV"
male,11/9/11 5:59,0,Herm Edwards is the man
male,5/29/13 14:40,0,Acabo de ver el episodio S02E02 de The Leftovers! A Matter of Geography  https://t.co/4MaFYzPtS8 https://t.co/JoibE878hE
male,6/2/08 11:24,0,#weasone the countdown continues!https://t.co/wfLsIiCE5t https://t.co/p8mpgcqN0j
male,9/7/15 16:45,0,do you ever have like 97 tabs open at a time on google chrome? yeah that's what im doing at the moment
male,8/27/13 13:13,0,@RuDumbBlad what would the world do without Lima?
male,3/11/11 17:14,0,@JasonGregor Do you think the NHL will re evaluate the way they review goals and the angles they use after last nights failure??
male,7/31/13 23:48,0,#WhiteGenocide is the idea that diversity will lead to no more white people in the future because it will all be mixed in right?
male,1/12/15 10:24,0,Yes @onedirection Artist Of The Year #AMAs https://t.co/5wLnIA64u0
male,5/5/09 9:22,0,Donald convinced upper management to have goldfish racing on Mondays .. you blow your goldfish down the lane with a straw. Taking all bets
male,9/7/15 13:23,0,@Hey_Erika_ Hahaha I thought this was an armpit before I clicked the full picture!
male,10/30/12 14:32,0,"@ColinGPaterson I'm surprised, frankly, he's not sizing you up for the starring role."
male,10/14/15 2:58,0,@PTI love the suit Tony! #swagon10
male,9/28/11 19:35,0,@Sour_cB yeah I might get very soft ones just to quiet the Reds a bit more but I like decent amount of press
male,5/4/07 5:30,0,@mdoness I was at @NT_Brockhampton  yesterday and came across Medlar for the first time -  fab place  @carnsightcam https://t.co/gFOgs7KIq8
male,4/19/14 13:50,0,I had the best feelings
male,1/10/10 20:53,0,Especially when they've been burned by players in the past... (2/2)
male,5/14/15 4:04,0,"The Dutch Republic regained it in August 1673 with a fleet of 21 ships, renaming the city ""New Orange"". #AlternativeandComplimentary..."
male,8/24/09 19:08,0,Worst part of this shit is that I don't think the hype was this real when the Rangers made it to the chip 2 yr ago. https://t.co/BYl0a6Y5Ep
male,6/2/11 9:05,0,"Any conduct which transgresses the norms of society is a crime, I'm sorry but he has to go!___ https://t.co/meIgUYhOZI"
male,2/11/12 14:53,0,"For the artist __ُ_ @ Market Square, Knoxville https://t.co/e1ELa1Ub1J"
male,8/5/11 21:44,0,Make the Choice...Make the difference! #Repost #Love4LifeFitness #FTOD #Carlos_Igetcha_Bodyright_Love_ https://t.co/gAHTX2YIs0
male,1/13/09 5:52,0,"@ODEONCinemas hi, how far in advance of a film are you allowed into the gallery?"
male,2/16/09 15:41,0,"The RAVEN'S MYSTERY 5/5 (https://t.co/W3lxnvS9ZV), https://t.co/7XWNM8MD0S, #NewAdult #IARTG #SNRTG https://t.co/fUDbG65cnp"
male,8/6/11 23:58,0,I'm in the wrong state  https://t.co/xPErUWtnjD
male,4/16/11 12:31,0,the world needs a gucci mane documentary in 2016
male,12/25/12 12:56,0,"@OfficialFame Nothing has changed my guy ___٪_ُ_ ""Come and fuck with me baby , I'm the Franchise""- Future"
male,3/6/11 2:47,0,the tweet that offended ppl im still laughing https://t.co/3YrqbRMdUK
male,4/25/15 9:55,0,@bananafone34 #ApexIsCool why don't you like to ride the hover board as much as any one else
male,5/3/11 9:09,0,Every manager in the league saw how we fell to pieces ....they will be pushing right up no space to play it from the back...not good  #afcb
male,6/7/10 10:34,0,THIS IS BROKEN LOVE IN THE FIRST DEGREE
male,6/12/09 4:31,0,"@00Sev @jonnym877 @Baldockboro It will be fine, we'll be the Friday or Sunday game :-)"
male,1/10/10 20:53,0,This is the time when All Star Game people start listening to Agent suggestions. Puts a lot of agents in bad situations right now. (1/2)
male,7/1/13 18:30,0,"@DisneyInfinity Lovin the line up of marvel characters, But it's just missing Some scarlet witch, Quick silver and Wasp."
male,2/23/12 6:02,0,@Alkmin_i @wishdomwishdom welcome to the club..
male,12/22/10 22:18,0,"My son asked this morning if I had ""saved the phoenix?"" yet had tell him still working on it #SaveTheNix"
male,6/4/13 19:07,0,My life is split between that of an old grandmother spreading wisdom on her deathbed and a toddler eating candy for the first time
male,10/20/11 22:22,1,"When people choose to sit next to me on the bus I assume they think ""that guy looks less murdery than everyone else"""
male,11/30/08 11:09,0,Windows 10 shares your files with the internet... here's how to turn it off - TechRepublic https://t.co/YNr3ILszwm
male,8/30/13 0:48,0,"how about cup 

of shut the fuck up?"
male,9/17/11 15:55,0,@momskunk the true ending is not pressing space to get out of bed
male,9/17/12 14:47,1,build a bear clothes are expensive why the fuck would they spend that much money
male,6/3/12 21:41,0,@queenshella17 your snapchat w/ the scary face cracked me up__
male,2/21/10 17:54,0,#NowPlaying Habits (Stay High) - The Chainsmokers Extended Mix de Tove Lo em Habits (Stay High) [The Chainsmokers E_ https://t.co/xfWsanIg88
male,11/16/14 19:47,0,if we ever have a problem my niggas pull up with the choppas
male,7/25/12 10:33,0,"Learn how to start making a real online income working from home online the hours that suit you.

See how here... https://t.co/ZQvtamOnP6"
male,2/4/13 2:49,0,I luv my city but the coast is where it's at.
male,9/10/15 11:26,0,"1st contact today w/ @ICRC  in #Jordan, @UNHCRJo and @IOM_Jordan. Valued partners for France in dealing with the #refugeecrisis."
male,4/16/12 0:18,0,"""Every #adversity carries with it the seed of an equivalent or greater benefit."" Napoleon Hill"
male,3/5/09 18:09,0,"@SFLBigDog @FinsInsider I think this is the most realistic question one can ask. This team is 8 and 8 forever, does 6 and 6 get him hired?"
male,4/25/12 7:03,0,"For the second time in the set, Rosol is 30-0 on Nadal's serve. Will it happen?"
male,7/19/15 6:24,0,Another Adrian James 6 Pack Abs Workout Done! Check it out on the iTunes App Store: https://t.co/B89MxmSJH0 https://t.co/n2P4MJ2DlY
male,5/12/11 11:44,0,@TatianaKing how was the space; honestly want to know.
male,7/9/12 0:40,0,girl shut up we finna be on the way! _ @beautifuldayxx
male,4/21/15 6:40,0,Just got so drugged up at the dentists that I can't even talk
male,4/6/11 16:13,0,Free The Realist Nigga On My Team _ Free My Brudda Free My Round Free Bam _ѣ You Be Home Soon _ https://t.co/3UF5lxWRLn
male,3/1/09 10:12,0,@audible_com My ipad app will not play sound despite the volume being up. This is really really frustrating. $60 book I can't listen to :(
male,9/23/15 8:40,0,Wisdom is the context for power. Power coupled with wisdom will bring lasting transformation. @billjohnsonBJM https://t.co/o92oLtAd4o
male,3/16/10 9:13,0,"Lounging for a lucky 13th time:  The Sigma Lounge https://t.co/34cqZIxLhx via @examinercom, @asnortonccsllc, @frontrhocenter"
male,3/10/14 14:13,0,"I played the Sandy Caps mini game in Paradise Island 2, and my score was: 413 #ParadiseIsland2 #GameInsight https://t.co/kOXIDGViOX"
male,12/31/09 6:06,0,the threat that their traditional business would be over / accessible for everyone must be scary indeed. https://t.co/pSGR7V4Q5D
male,4/11/09 9:49,0,"""Research reports that children who are consistently more active are likely to be healthier adults.""

The October... https://t.co/xvmd6c0Vxo"
male,10/6/14 22:13,0,"https://t.co/F6qX4racFu

SpinZoneEmpireRecords 

Keep up the poor attempts to take me out. I assure you my allies run very deep."
male,3/27/09 14:03,0,"@ProJared The way you said this makes it sound like you're surprised you're on the guest list, but not unhappy about it."
male,3/18/09 2:18,0,P11D - should the employee pay NI on Private #School #Fees: https://t.co/9ph55XDsbj
male,4/4/11 9:41,0,I covered 500 miles with my #Fitbit and earned the Serengeti badge. https://t.co/sJrzBxZBPZ
male,2/2/13 21:37,0,@sonicdriver @TheJimMichaels I believe Jensen said in the Christmas episode Jared actually spiked his eggnog.
male,7/30/13 16:43,0,Cigarette Song will be the first song I teach myself when my new guitar strings come in
male,1/18/13 15:31,0,A quiet academic quad with #TeamUMS student leadership leading an activity on the background. Beautiful day. https://t.co/CD8pFW8ZWX
male,4/14/15 14:28,0,Something on the cook...A kenyan collabo with a U.S based raper....it will be the hottest collabo ever...
male,10/10/12 21:54,0,Somebody come to the mall with me
male,2/8/11 1:24,0,"#Websummit may be gone - but as long as Ireland is producing 15-year-olds who can hack the likes of #TalkTalk, we'll be fine."
male,6/29/11 11:00,0,Stats for the week have arrived. 4 new followers and 1 unfollower via https://t.co/0o4qyRSM56.
male,6/16/12 11:01,0,"Visiting  the Washington Hotel Mayfair for a flim funding  exercise.
#entrepreneur #business  #thebfn_ https://t.co/C5Ks733hUt"
male,1/26/11 19:44,0,Drake definitely self promotes in all the situations involving upcoming artists  https://t.co/0YKXqbZ7oz
male,5/5/11 7:22,0,@carole_bouchard You know that the translator changes Rosol to Aerosol LOLOLOL
male,9/17/13 15:55,0,i hate using the bathroom in a public place it's fucking disgusting
male,3/5/14 19:09,0,Niggas bout to set the block hot lol https://t.co/nHHFzI5dJa
male,5/17/09 12:35,0,Turning on the #EMAs at just the right moment to see Tori Kelly. I'll class that as a win.
male,2/11/13 11:01,0,5 things you can do tonight to reverse the U.S. food crisis https://t.co/8fIDEMz1tN #mashable
male,9/13/14 15:02,0,"Pro Tips  Site 244: Uplink

   An alien spacecraft has crash landed in the shadow of Mt. Rushmore, USA, and our... https://t.co/ABevmt5OBr"
male,6/3/08 8:02,1,There is power in the cross. #Jesus #HISLyrics #IamHIS https://t.co/j3MIwEMdKd
male,1/29/11 16:54,0,Finna buss down in the library __
male,2/22/10 2:53,0,"""anime"" is what japanese people call animated stories (from all over the world) and what we call animated stories FROM JAPAN"
male,5/7/09 16:45,0,Looking to hire a new veterinary assistant? Hire the best person for the job with these interview questions and tips.https://t.co/f6X7jYts9n
male,9/29/12 22:18,0,@LoganAvatarS I'm in the same boat with my Chem class. ___ُ_
male,4/20/11 10:12,0,"lol on projects whose ROI isnt feasible ""@_MWAURA_: Ruto says the country is investing so much such that liquidity is an issue."""
male,3/11/07 12:58,0,People who speak out against the quiet car should be sent to reeducation camps. https://t.co/AMo9uqduOM
male,5/15/15 4:38,0,The secret of being a bore is to tell everything. - Voltaire #quote
male,2/3/13 17:42,0,@WhitlockJason love the new site  always ben a big fan  317 represent
male,7/12/08 13:10,0,@BrownsBeat the Browns have an MRI machine?
male,11/22/08 1:40,0,@snipeyhead With the same app in the foreground?
male,1/12/13 15:43,0,I gained 7 followers in the last day. You? Know your stats and grow with https://t.co/HtIJeavgxM
male,12/29/09 18:58,1,"Back-up call repeated a few minutes later. Dispatcher still trying to figure out where, exactly, the officer was."
male,11/20/14 16:56,0,America is finally wiping the dirt out of its eyes. https://t.co/vpoadXpThL
male,2/17/13 16:07,0,I'm just tired enough to drive my car into a ditch on the way home from work.
male,5/14/13 3:12,0,@FootyAccums Di matteo he won us the champions League or gianfranco zola
male,5/21/13 11:04,0,"Not that major character deaths are off-limits, but they tend to happen at the top of a story arc, not in the third episode of a season."
male,12/13/10 14:50,0,@yisus8512 @Pepecongales @javo_chavez @CesarRBShow @paulroOck The celebrated boy who wants a three milks cake &gt; @Alejou
male,6/27/11 8:04,0,#Confederate flag (on State flag) falls from Univ of #Mississippi campus. Great work by students and faculty! https://t.co/utOFVndfQA
male,8/22/10 5:49,0,"@rmayemsinger It would actually be kind nice of he occasionally appeared just to say ""hi"" without all the relationship drama @PierceBrosnan"
male,9/17/14 23:28,0,Talk about #art on the #left #laughable  https://t.co/sqKPDzhEdR
male,2/14/11 9:23,0,No. Haven't taken the new #IOS update &amp; still have the same phone #iphone6plus I got in Jan.  https://t.co/WkKAEpTpQL
male,10/16/11 12:03,0,ILL FIND THE WORDS TO SAY BEFORE YOU LEAVE ME TODAY
male,10/12/11 20:32,0,"I Feel so blessed we went from nothing 15 years ago to having everything,3 houses 1 apartment and 5 cars.Started from the bottom now we here"
male,12/14/12 5:08,0,The world is mean enough to kills someone deeply inside
male,9/19/10 19:22,0,Folks be rich and in the NBA or major sports leagues and STILL hood affiliated... Gotta let that shit go for real
male,10/16/11 14:31,0,@BradPaisley are you gonna do a tribute for little jimmy at the awards? i need to prepare myself if you are @carrieunderwood @Wildaboutmusic
male,3/31/11 15:17,0,Just saw 2 under covers chasing some kid selling drugs then the dude got crushed by a cop car and slammed to the ground.. That was hype
male,10/4/15 14:44,0,"@DanoBearr The fact that you ""were"" bored &amp; GOING AWAY! Jesus Christ! Keep up w/the class....."
male,1/21/11 10:03,0,"Bit of a trek but @StourbridgeFC will have a big chance to progress.
Dover conceded two against Harriers this season! Come on the Glassboys!"
male,1/18/15 16:53,0,@sirensophi what the fuck?! Why do you have a pussy in your backpack??
male,5/11/12 21:50,0,@ForeverShanice_ on the way!! https://t.co/YKY4tsqmi9
male,2/23/14 14:47,0,"@pschiller Hey master, where's Beats Pill+ in Germany? Want the black, but not in the German  Store yet _٪"
male,11/10/14 20:03,0,You are the one who teaches other people how to treat you. What do you teach? - Chalene Johnson #quote
male,3/17/09 3:14,0,"Watching the first Mission Impossible. What the heck is a ""usenet"""
male,11/18/14 3:39,0,"If you change the way you look at things, the things you look at change. - Dr. Wayne Dyer #quote"
male,11/24/09 17:57,0,@chartnews when does hello by slaydele hit the charts?
male,7/23/11 10:51,1,why do people tweet like *falls off bed and lands in the pit of fire in hell*
male,9/5/14 8:19,0,When you a female dog during ww2 but you still trying to serve in the US military https://t.co/j5t9LNKJHu
male,1/4/12 13:11,0,"""We are at an inflection point in the history of our species"" @GlobalEcoGuy @ucsc"
male,7/23/09 12:51,0,(s)he don't like the lights https://t.co/78LZK0a9cs
male,3/4/09 8:52,0,"Dividends were over 90% of distributions before 1982; Today, they account for less than 50%  the rest are buybacks https://t.co/2r9z5hWUii"
male,4/2/12 13:49,0,"@WillyGrainger good lad, I've bought the nicest folder to put it all in _"
male,3/15/09 15:24,0,"""In all his ramblings in Ibadan, Kwakwanso did not condemn the abduction of Chief Olu Falae, the killing of innocent farmers,..."""
male,9/20/09 7:30,0,I JUST REALISED THAT TONI WILL BE ABLE TO BE SMUG AF NOW BC HE SAID I'D FALL FOR COLE FROM THE START
male,10/18/15 20:09,0,"@AnnCoulter don't you mean ""illegal"" immigrants. You need to make the distinction. Surely you aren't anti-immigration?"
male,2/27/15 3:05,0,"CBSNewYork: Tears, Trades And The Captain: Chronicling The Mets۪ Wild Ride To TheSeries https://t.co/GQROlJnyk4"
male,1/21/10 8:33,0,"Knowing yourself is the beginning of all wisdom. 
ۥ Aristotle #quote"
male,5/13/13 12:39,3,It is all about the finish! #interiordesign #bathroom #washroom https://t.co/WdeN0mq4sX
male,3/22/08 19:10,0,"@house lol I just think it's funny and endearing. The last time I was in Austin, people said 65 F was freezing hahah"
male,10/28/08 10:40,0,Going to be an exciting day in the neighborhood. https://t.co/a5VsvmXYit
male,12/30/13 0:39,0,@AndrewMinett1 the Haye win was Wlads best win by far but look at the advantages he had over him and he still fought scared! Boxed well tho
male,7/11/14 10:28,0,"@tropicuntselena fuck you, stop making things, nobody believes you think is the first to say it? No, you just want a few minutes of fame _|_"
male,9/10/09 1:17,0,"Y'all some suckas ""@Panthers: @AtlantaFalcons Thanks for the birthday wishes, friend! Thumbs up! https://t.co/Ytv5HRMfcs"""
male,7/11/11 12:25,0,@BillyBoomers It was pretty out there. I just found out one of the other Shulk's I found as from the Euro Cosplay contest.
male,11/13/14 23:41,0,#np Cool for the Summer
male,9/21/11 10:18,0,"Listen to Return Of The Wraith Feat. Young Tre by BreadManP #np on #SoundCloud
https://t.co/TUpeKWYV6l #MusicMonday #music #follow"
male,10/30/14 8:53,0,"The miracle is this, the more we share, the more we have. - Leonard Nimoy #quote"
male,8/1/09 3:31,0,"Di Henderson is our Guest at The Welly Folk Club this coming Thursday, 29th October 2015, a very fine singer: https://t.co/PAGGBZmF06"
male,7/25/15 17:11,0,@assassinscreed Thanks for the wonderful gift! I love it! https://t.co/K7vjteTpa6
male,4/14/11 14:00,0,@Radioacktiva_ #RadioacktivaMuse TODAY IS THE DAY MUSEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE
male,5/1/11 5:38,0,@StuffMCFC @ShubhamKushagra @keanB07 @TosinAdarabioyo he's played there most of the season. It's not a new thing.
male,3/7/12 15:53,0,@crybbykat tru i had the strawberry one its so good
male,4/27/11 13:08,0,"Oh but the way she danced to The Blood Medley... Lord it wasn't just dancing, it was ministry... I_ https://t.co/Oaiv0VSSK0"
male,3/26/12 14:40,0,@TheFalcoholic is like the mailman... Because he delivers! #MuteBuck &amp; #BlitzTheBooth on @RabbleTV! https://t.co/BbYsOolD0D
male,2/17/14 18:59,0,Didn't even realize Branch hit the esco lol. @NatraCUF  https://t.co/lCvQziW4Uy
male,6/4/09 1:14,1,You have been visited by the road sign of good luck. Fav this tweet within 10 seconds for good luck for 10 years https://t.co/7UenZRc1I2
male,9/6/11 17:55,0,@BarstoolTrent he performed a surprise set at a Chance the Rapper concert in NYC this weekend. What a blessing for that crowd.
male,1/24/12 11:57,0,@SpliffMeister the goblet of sour diesel is on skyHP now
male,8/17/11 8:31,0,"HAPPY BIRTHDAY to the next big thing, @nolimitbill!"
male,7/13/10 9:04,0,Anybody know who knocked @Coventry_City out of last seasons FA Cup please? They didn't mention it on the #FACupDraw... #CCFC #PUSB
male,5/9/12 22:06,0,Charlie's Angels Beauty Jaclyn Smith Turns 70 https://t.co/Pbeq4qqd0I via @eonline
male,7/15/13 11:36,0,"@Silent0siris I know , I'd probably pick Canada over the US given the choice"
male,5/3/09 13:55,0,The Cavs have 65 million in tax money and the sixers are paying their entire active roster 33 million. lmaooooo
male,4/11/09 5:13,0,Stay patient and persistent in life even in the rough patches. You'll go far I promise.
male,9/12/11 9:19,0,If I was ever seen wearing ellesse I would be banished from the household.
male,1/11/10 17:08,0,Oh lordy no.  What's going on with the world... https://t.co/Ue4yIwBDkH
male,3/1/13 14:56,0,#GavinWSewell #mixedmedia #art of the day:  https://t.co/6um6GjhZ0r https://t.co/fN8PWcJnYX
male,5/31/15 16:41,0,#fineart THE FLOWERS OF LUXEMBEOURG - Palette Knife Oil Painting On Canvas By Leonid Afremov https://t.co/uueGnZHtDk https://t.co/rL5IwAzawz
male,5/1/15 9:40,0,"So beautiful, I liked the vid before it even started __ԍ_ե @danimansuttii https://t.co/a3Dr9eyDD9"
male,12/17/12 14:33,0,"centodieci
@onedirection Artist Of The Year #AMAs"
male,11/8/10 11:49,0,"@robhalloway @MercedesBenz_PR would love to!

Trying to get into the automotive industry but often told lack of industry experience is prob."
male,8/26/11 14:15,0,"Constant stomach pain could be a sign of excess acidity; or, ulcers; or a host of other conditions. Detox and then change the diet."
male,4/2/11 7:34,0,Got the beautiful empire playlist :)
male,8/13/14 2:28,0,I'll take you paycheck in call of duty. Respect the shooter!
male,8/30/10 17:56,0,"#Mets 3B coach Tim Teufel, part of the '86 championship team, has served as inspiration for this year's team: https://t.co/zFsTjUJTqY"
male,6/26/09 12:20,0,"Loosing the will to live, over 20 minutes on hold waiting for an agent from @Argos_Online talk about dire customer service. #BloodyDisgrace"
male,6/3/11 11:47,0,Hip Hop on a profound level. Where is hip hop and the music industry headed? Order today @ https://t.co/VdUcpcLDCl https://t.co/EYofwgMhHq
male,6/22/11 0:44,0,@OneShotUDie55 I meant as in 7-9 will win the division
male,10/13/13 18:10,0,@SecTreHargett Thank you for the follow Secretary Hargett. I hope all is well in Nashville!
male,12/22/13 9:18,0,i never got to do the note indirects i hate me
male,10/13/15 17:37,0,@OnlyTruthReign tweeting up @POTUS like what. I'm about to give the baby a nap but that's my afternoon activity. I wish I had more followers
male,4/27/12 23:13,0,@howiemandel You need my #HowieMandelPortrait hanging in your office.. Just sayin :)
male,4/30/09 9:42,0,Can't Run From The Pain Go Towards It__
male,3/2/15 13:41,0,Had an amazing holiday!!The only downside was the cancelled flight in the way home. But @ThomasCookUK were fantastic sorting a hotel for us
male,3/25/12 19:09,0,Y should the good die young__?
male,4/30/13 15:30,0,".:*Knowin Someone Is Wrong For You, Doesn't Mean It Changes The Way You Feel About About Them*:."
male,4/17/12 1:57,0,"@BBCSportScot interesting to see you binned the biggest tie in the league cup quarters, for highland Derby, could this be because sevco"
male,8/29/15 8:59,0,My Chinese place is cooking cats @peta and I wanted to tell you.... Don't fuck with em cause I'm enjoying it. the cat is fantastic.
male,8/26/08 16:07,0,"#WeDigMondays - As it turns out, the best way to gain #Trust ... by @jaybaer #WeDig https://t.co/fdmSwdorEi"
male,1/7/15 16:49,0,@nytimes @BilldeBlasio every Mayor said the same thing and yet more and more go homeless each term.
male,12/28/11 0:51,1,"Still, Liverpool۪s problems in front of goal retain prominence on the agenda. (Echo) #lfc"
male,9/6/14 0:18,0,@RickCosnett I began to see the #Quantico series and I'm excited to see that interpret a Gay character. Thank you for doing it. ___ԏ_ԏ___ԍ_ԍ
male,7/31/10 1:47,0,"i am 19 and my mom still pulls the ""you'll grow into them"" card. when mom. WHEN."
male,4/1/11 8:56,0,"Overheard in the winter garden: ""Country clubs are like paying for a winter garden later in life."" @MichiganRoss #umrossbusiness"
male,7/31/13 6:57,0,"Tame Impala, as well as being a really good band, have probably one of the coolest band names I can think of"
male,8/26/11 1:34,0,"The second amendment - Labour's proposal to adjourn the #TaxCredits cuts - goes through. Not so dramatic as to reject the SI, but still big"
male,6/19/12 11:45,0,How many followers do you get everyday? I got 6 in the last day. Growing daily with https://t.co/NuXUeLnVUG
male,2/5/14 17:14,0,Get this #Scratch course for #Udemy before the price goes up! https://t.co/DKfEAP3iQi #ASAPFerg #ibminsight #SethRussell #JabariBrown
male,5/9/15 10:17,0,"@JedYork This is your way back if you care . Hire @CoachDavidShaw #firebaalke admit you made a mistake,and put a damn tarp over the stadium"
male,6/10/10 17:40,0,@thecameradude_ dude he's the next big thing wait on it trust trust trust
male,6/19/12 10:27,0,The World Health Organization report was compiled by 22 international experts. https://t.co/cExHdOf48a
male,8/3/09 19:51,0,The University of Kansas Student Senate voted to remove gender specific pronouns from their Rules and Regs. Really proud of my alma mater.
male,1/22/11 7:12,0,Blessed ain't the word .
male,9/3/09 18:42,0,NFL: #Dolphins Dominate the #Texans - https://t.co/ZcfA6lYI8q
male,4/19/10 14:27,2,I use a prick stick and the hairs round my cheerio. No one ever realises it's not real facial hair  https://t.co/8iQCkrYYWG
male,7/15/09 13:10,0,I get carded all the time. But that's partially bc I never sign the back of credit cards.  https://t.co/CTXvoBTSDz
male,9/8/07 11:13,0,@r4vi Going to virtualise Linux instead; no way a native install would cope with things like the detachable screen and two GPUs.
male,4/4/13 23:14,0,The best thing abt this is now so many ppl know abt @_courtkneelove. He inadvertently addressed how beautiful she is https://t.co/pCd53NwTdH
male,4/6/09 20:12,0,Blessed to have the pleasure of playing with nothing to lose
male,9/24/14 12:43,0,I liked a @YouTube video from @mrtonymui https://t.co/bNDjK6zMw5 @UNDERARMOUR CURRY 2 - THE CHEF IS BACK!
male,9/9/13 22:21,0,@KellyFury Of course. Only thing is we are touring the UK right now
male,11/15/07 11:35,0,Part 1: The Teacher۪sHeart https://t.co/LNJRBVKcsa
male,8/31/11 9:20,0,"no you're just a bitch running scared @AdonisSuperman , don't claim to be the best when you won't fight the best @KrusherKovalev"
male,2/23/12 11:59,0,@angelahpersonal I got the simpsons on
male,7/10/11 19:27,0,@DillonMcG did and fix it instead of letting the same thing happen.
male,4/25/12 19:29,0,Man V Food is still one of the best shows ever.
male,6/1/11 9:31,0,@BuckshawLeaflet Hello Harry hope all is well see you at the next @THEBB4B #Leylandhour
male,4/25/14 9:01,0,"@Harry_Styles I love you very much and you mean so much to me_, I can't wait to hear Made In The A.M., I am so so excited_ե_ٍ_! 
x2,082"
male,6/11/11 19:37,0,Have you heard Elijah - The Canvas۪ by W.H.Y N.O.T MUSIC on #SoundCloud? #np https://t.co/9hgpSj9e7u
male,12/17/09 16:54,0,"@anarchoshow breaking the laws of physics, whichever ones happen to apply to you, is IMPOSSIBLE. with a capital I.  Impossible."
male,4/30/09 16:22,0,Just caught up on the news via twitter. Don't think I'll come back. Off out now to drink wine in a country that goes on strike all the time.
male,9/18/12 15:42,0,"""What, you're taking @Fraggle85 to the opening night of #Spectre?! Wow, what a guy. You're incredible!""

Tell me about it."
male,7/15/09 17:04,0,The Digital Entrepreneur: The dream of building a business around digital products and services is as old as t... https://t.co/Gy6lVhO7w4
male,4/19/10 9:38,0,"""Mastodon [@mastodonmusic] Has Learned Some Heavy Lessons on the Road"" - https://t.co/pF3eE0A85u - living/learning as a band."
male,6/27/09 8:15,0,@crazyfillyjonk I will gladly pass up anything containing even the slightest hint of scorpion.
male,1/20/11 2:17,0,"Another blustery, but clear night on the West Wales Coast! #peaceful #beautiful #westisbest"
male,8/10/12 6:28,0,"It's no secret that the both of us
Are running out of time"
male,2/6/11 11:19,0,"@_JustCallMe_J with the past 2 wins we've had, hope and confidence is all I have bro lol"
male,10/4/12 15:51,0,"@RealCFrampton @NiallOfficial yes for the ram on the pick, COYRS!!!"
male,7/2/09 11:13,0,I still don't understand how the train line past Gillette Stadium isnt used for regular commuter service since it's on the way to Providence
male,3/12/09 16:25,0,"@jlgaston51, hello its David Schuman of the NUC All American Game, follow me so I can DM you more about our game."
male,10/11/14 1:05,0,Maybe now would be a good time to unfollow - I'm on the verge of going into a dark place and y'all don't wanna be seeing that again.
male,12/1/14 13:19,0,Ice from da ears to the wrist _ #CatchUp
male,10/13/12 17:57,0,@drewbidewbidoo drew knows the beats
male,9/2/10 12:40,0,@SweetPete617 dang Pete you know all the life hacks
male,9/18/15 12:29,0,"@heichou_ravioli ""Shut up!"" He stabbed the knife deep into his shoulder, ""Just shut up and scream!"""
male,12/31/11 6:18,0,Fotoset: a-tourist-in-the-waking-world: garhedlund: Outlander Meme: _ [3/7] Scenes - From 1x01: Sassenac... https://t.co/XtudWddFMn
